Version : 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business (Information required for Style Creation/Legal Compliance/Order Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discoverability - Attributes required for Product Description and Cataloguing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sizing - Mandatory Measurements,,,,,,,,,,,,Imagery - Mandatory Image Angles,,,,,,
styleId,styleGroupId,vendorSkuCode,vendorArticleNumber,vendorArticleName,brand,Manufacturer Name and Address with Pincode,Packer Name and Address with Pincode,Importer Name and Address with Pincode,Country Of Origin,Country Of Origin2,Country Of Origin3,Country Of Origin4,Country Of Origin5,articleType,Brand Size,Standard Size,is Standard Size present on Label,Brand Colour (Remarks),GTIN,HSN,SKUCode,MRP,AgeGroup,Prominent Colour,Second Prominent Colour,Third Prominent Colour,FashionType,Usage,Year,season,Product Details,styleNote,materialCareDescription,sizeAndFitDescription,productDisplayName,tags,addedDate,Color Variant GroupId,Occasion,Sleeve Length,Neck,Top Fabric,Bottom Fabric,Top Type,Bottom Type,Top Pattern,Bottom Pattern,Bottom Closure,Add-Ons,Wash Care,Character,Lining,Number of Pockets,Trends,Sustainable,Number of Items,Top Closure,Collection Name,Package Contains,BIS Expiry Date,BIS Certificate Image URL,BIS Certificate Number,Across Shoulder ( Inches ),Bust ( Inches ),Chest ( Inches ),Front Length ( Inches ),Garment Waist ( Inches ),Inseam Length ( Inches ),Outseam Length ( Inches ),Rise ( Inches ),Sleeve-Length ( Inches ),To Fit Bust ( Inches ),To Fit Hip ( Inches ),To Fit Waist ( Inches ),Front Image,Side Image,Back Image,Detail Angle,Look Shot Image,Additional Image 1,Additional Image 2
5016,CO00OW5016,CO00OW5016M,CO00OW5016M,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Off White,,62041919,CO00OW5016,#ERROR!,Adults-Women,Off White,White,Cream,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of Tunic With Trouser,,,,14,40,40,35.5,36,26,38,12,17,36,40,30,,,,,,,
5016,CO00OW5016,CO00OW5016L,CO00OW5016L,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Off White,,62041919,CO00OW5016,#ERROR!,Adults-Women,Off White,White,Cream,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of Tunic With Trouser,,,,14,42,42,35.5,38,26,38,12,17,38,42,32,,,,,,,
5016,CO00OW5016,CO00OW5016XL,CO00OW5016XL,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Off White,,62041919,CO00OW5016,#ERROR!,Adults-Women,Off White,White,Cream,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of Tunic With Trouser,,,,14,44,44,35.5,40,26,38,12,17,40,44,34,,,,,,,
5016,CO00OW5016,CO00OW5016XXL,CO00OW5016XXL,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Off White,,62041919,CO00OW5016,#ERROR!,Adults-Women,Off White,White,Cream,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of Tunic With Trouser,,,,14,46,46,35.5,42,26,38,12,17,42,46,36,,,,,,,
5097,CO00BK5097,CO00BK5097S,CO00BK5097S,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Black,,62041919,CO00BK5097,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,14,38,38,18,38,28,40,12,10,34,38,28,,,,,,,
5097,CO00BK5097,CO00BK5097M,CO00BK5097M,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Black,,62041919,CO00BK5097,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,14.5,40,40,18.5,40,28,40,12,10,36,40,30,,,,,,,
5097,CO00BK5097,CO00BK5097L,CO00BK5097L,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Black,,62041919,CO00BK5097,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,15,42,42,19,42,28,40,12,10,38,42,32,,,,,,,
5097,CO00BK5097,CO00BK5097XL,CO00BK5097XL,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Black,,62041919,CO00BK5097,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,15.5,44,44,19.5,44,28,40,12,10,40,44,34,,,,,,,
5097,CO00BK5097,CO00BK5097XXL,CO00BK5097XXL,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Black,,62041919,CO00BK5097,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,16,46,46,20,46,28,40,12,10,42,46,36,,,,,,,
5106,CO00TL5106,CO00TL5106M,CO00TL5106M,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Teal,,62041919,CO00TL5106,#ERROR!,Adults-Women,Teal,Blue,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,14.5,40,40,18.5,40,28,40,12,10,36,40,30,,,,,,,
5106,CO00TL5106,CO00TL5106L,CO00TL5106L,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Teal,,62041919,CO00TL5106,#ERROR!,Adults-Women,Teal,Blue,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,15,42,42,19,42,28,40,12,10,38,42,32,,,,,,,
5106,CO00TL5106,CO00TL5106XL,CO00TL5106XL,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Teal,,62041919,CO00TL5106,#ERROR!,Adults-Women,Teal,Blue,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,15.5,44,44,19.5,44,28,40,12,10,40,44,34,,,,,,,
5106,CO00TL5106,CO00TL5106XXL,CO00TL5106XXL,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Teal,,62041919,CO00TL5106,#ERROR!,Adults-Women,Teal,Blue,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,16,46,46,20,46,28,40,12,10,42,46,36,,,,,,,
5215,CO00BK5215,CO00BK5215S,CO00BK5215S,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Black,,62041919,CO00BK5215,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,14,38,38,18,38,28,40,12,10,34,38,28,,,,,,,
5215,CO00BK5215,CO00BK5215M,CO00BK5215M,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Black,,62041919,CO00BK5215,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,14.5,40,40,18.5,40,28,40,12,10,36,40,30,,,,,,,
5215,CO00BK5215,CO00BK5215L,CO00BK5215L,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Black,,62041919,CO00BK5215,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,15,42,42,19,42,28,40,12,10,38,42,32,,,,,,,
5215,CO00BK5215,CO00BK5215XL,CO00BK5215XL,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Black,,62041919,CO00BK5215,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,15.5,44,44,19.5,44,28,40,12,10,40,44,34,,,,,,,
5215,CO00BK5215,CO00BK5215XXL,CO00BK5215XXL,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Black,,62041919,CO00BK5215,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Smart Casual,2025,Summer,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Trouser,,,,16,46,46,20,46,28,40,12,10,42,46,36,,,,,,,
5163,CO00BK5163,CO00BK5163S,CO00BK5163S,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Black,,62041919,CO00BK5163,#ERROR!,Adults-Women,Black,Charcoal,Grey,Fashion,Smart Casual,2025,Fall,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Hem Design,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Trouser,,,,20,40,40,29.5,40,27,38.5,12,20.5,34,38,28,,,,,,,
5163,CO00BK5163,CO00BK5163M,CO00BK5163M,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Black,,62041919,CO00BK5163,#ERROR!,Adults-Women,Black,Charcoal,Grey,Fashion,Smart Casual,2025,Fall,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Hem Design,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Trouser,,,,20.5,42,42,29.5,42,27,38.5,12,20.5,36,40,30,,,,,,,
5163,CO00BK5163,CO00BK5163L,CO00BK5163L,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Black,,62041919,CO00BK5163,#ERROR!,Adults-Women,Black,Charcoal,Grey,Fashion,Smart Casual,2025,Fall,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Hem Design,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Trouser,,,,21,44,44,29.5,44,27,38.5,12,20.5,38,42,32,,,,,,,
5163,CO00BK5163,CO00BK5163XL,CO00BK5163XL,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Black,,62041919,CO00BK5163,#ERROR!,Adults-Women,Black,Charcoal,Grey,Fashion,Smart Casual,2025,Fall,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Hem Design,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Trouser,,,,21.5,46,46,29.5,46,27,38.5,12,20.5,40,44,34,,,,,,,
5112,CO00OW5112,CO00OW5112S,CO00OW5112S,Zummer Cotton Embroidered Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Off White,,62041919,CO00OW5112,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Fall,Zummer Cotton Embroidered Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Palazzo,,,,14,36,36,16.5,34,26,38,12,,34,38,28,,,,,,,
5112,CO00OW5112,CO00OW5112M,CO00OW5112M,Zummer Cotton Embroidered Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Off White,,62041919,CO00OW5112,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Fall,Zummer Cotton Embroidered Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Embroidered Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,NA,2,Tropical,Regular,2,Button,,Set Of Top With Palazzo,,,,14.5,38,38,17,36,26,38,12,,36,40,30,,,,,,,
